distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
ET,"EQUATORIAL BUSINESS GROUP PLC",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
ET,"EQUATORIAL BUSINESS GROUP PLC",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
ET,"EQUATORIAL BUSINESS GROUP PLC",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
ET,"EQUATORIAL BUSINESS GROUP PLC",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
ET,"EQUATORIAL BUSINESS GROUP PLC",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
ET,"EQUATORIAL BUSINESS GROUP PLC",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
ET,"EQUATORIAL BUSINESS GROUP PLC",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
ET,"EQUATORIAL BUSINESS GROUP PLC",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
ET,"EQUATORIAL BUSINESS GROUP PLC",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
ET,"EQUATORIAL BUSINESS GROUP PLC",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
ET,"EQUATORIAL BUSINESS GROUP PLC",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
ET,"EQUATORIAL BUSINESS GROUP PLC",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
ET,"EQUATORIAL BUSINESS GROUP PLC",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
ET,"EQUATORIAL BUSINESS GROUP PLC",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
ET,"EQUATORIAL BUSINESS GROUP PLC",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
ET,"EQUATORIAL BUSINESS GROUP PLC",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
ET,"EQUATORIAL BUSINESS GROUP PLC",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
ET,"EQUATORIAL BUSINESS GROUP PLC",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
ET,"EQUATORIAL BUSINESS GROUP PLC",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
ET,"EQUATORIAL BUSINESS GROUP PLC",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
ET,"EQUATORIAL BUSINESS GROUP PLC",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
ET,"EQUATORIAL BUSINESS GROUP PLC",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
ET,"EQUATORIAL BUSINESS GROUP PLC",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
ET,"EQUATORIAL BUSINESS GROUP PLC",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
ET,"EQUATORIAL BUSINESS GROUP PLC",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
ET,"EQUATORIAL BUSINESS GROUP PLC",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
ET,"EQUATORIAL BUSINESS GROUP PLC",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
ET,"EQUATORIAL BUSINESS GROUP PLC",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
ET,"EQUATORIAL BUSINESS GROUP PLC",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
ET,"EQUATORIAL BUSINESS GROUP PLC",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
ET,"EQUATORIAL BUSINESS GROUP PLC",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
ET,"EQUATORIAL BUSINESS GROUP PLC",,"ARTANE 2MG TAB BL2X25 FR",663419,273
ET,"EQUATORIAL BUSINESS GROUP PLC",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
TD,"MED PHARMAT",,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
TD,"MED PHARMAT",,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
TD,"MED PHARMAT",,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
TD,"MED PHARMAT",,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
TD,"MED PHARMAT",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
TD,"MED PHARMAT",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
TD,"MED PHARMAT",,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
TD,"MED PHARMAT",,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
TD,"MED PHARMAT",,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
TD,"MED PHARMAT",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
TD,"MED PHARMAT",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
TD,"MED PHARMAT",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
TD,"MED PHARMAT",,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
TD,"MED PHARMAT",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
TD,"MED PHARMAT",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
TD,"MED PHARMAT",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
TD,"MED PHARMAT",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
TD,"MED PHARMAT",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
TD,"MED PHARMAT",,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
TD,"MED PHARMAT",,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
TD,"MED PHARMAT",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
TD,"MED PHARMAT",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
TD,"MED PHARMAT",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
TD,"MED PHARMAT",,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
TD,"MED PHARMAT",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
TD,"MED PHARMAT",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
TD,"MED PHARMAT",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
TD,"MED PHARMAT",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
TD,"MED PHARMAT",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
TD,"MED PHARMAT",,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
TD,"MED PHARMAT",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
TD,"MED PHARMAT",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
TD,"MED PHARMAT",,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
TD,"MED PHARMAT",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
TD,"MED PHARMAT",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
TD,"MED PHARMAT",,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
TD,"MED PHARMAT",,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
TD,"MED PHARMAT",,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
TD,"MED PHARMAT",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
TD,"MED PHARMAT",,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
TD,"MED PHARMAT",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
TD,"MED PHARMAT",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
TD,"MED PHARMAT",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
TD,"MED PHARMAT",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
TD,"MED PHARMAT",,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
TD,"MED PHARMAT",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
TD,"MED PHARMAT",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
TD,"MED PHARMAT",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
TD,"MED PHARMAT",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
TD,"MED PHARMAT",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
TD,"MED PHARMAT",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
TD,"MED PHARMAT",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
TD,"MED PHARMAT",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
TD,"MED PHARMAT",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
TD,"MED PHARMAT",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
TD,"MED PHARMAT",,"EXACYL 500MG TAB BL20 S3 XE",541078,56
TD,"MED PHARMAT",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
TD,"MED PHARMAT",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
TD,"MED PHARMAT",,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
TD,"MED PHARMAT",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
TD,"MED PHARMAT",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
TD,"MED PHARMAT",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
TD,"MED PHARMAT",,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
TD,"MED PHARMAT",,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
TD,"MED PHARMAT",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
TD,"MED PHARMAT",,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
TD,"MED PHARMAT",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
TD,"MED PHARMAT",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
TD,"MED PHARMAT",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
TD,"MED PHARMAT",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
TD,"MED PHARMAT",,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
TD,"MED PHARMAT",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
TD,"MED PHARMAT",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
TD,"MED PHARMAT",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
TD,"MED PHARMAT",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
TD,"MED PHARMAT",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
TD,"MED PHARMAT",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
TD,"MED PHARMAT",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
TD,"MED PHARMAT",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
TD,"MED PHARMAT",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
TD,"MED PHARMAT",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
TD,"MED PHARMAT",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
TD,"MED PHARMAT",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
TD,"MED PHARMAT",,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
TD,"MED PHARMAT",,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
TD,"MED PHARMAT",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
TD,"MED PHARMAT",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
TD,"MED PHARMAT",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
TD,"MED PHARMAT",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
TD,"MED PHARMAT",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
TD,"MED PHARMAT",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
TD,"MED PHARMAT",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
TD,"MED PHARMAT",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
TD,"MED PHARMAT",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
TD,"MED PHARMAT",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
TD,"MED PHARMAT",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
TD,"MED PHARMAT",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
TD,"MED PHARMAT",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
TD,"MED PHARMAT",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
TD,"MED PHARMAT",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
TD,"MED PHARMAT",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
TD,"MED PHARMAT",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
TD,"MED PHARMAT",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
TD,"MED PHARMAT",,"PROFENID 100MG INJPO VL50 H FR",172136,104
TD,"MED PHARMAT",,"PROFENID 100MG TABCO BL3X10 XD",671609,105
TD,"MED PHARMAT",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
TD,"MED PHARMAT",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
TD,"MED PHARMAT",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
TD,"MED PHARMAT",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
TD,"MED PHARMAT",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
TD,"MED PHARMAT",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
TD,"MED PHARMAT",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
TD,"MED PHARMAT",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
TD,"MED PHARMAT",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
TD,"MED PHARMAT",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
TD,"MED PHARMAT",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
TD,"MED PHARMAT",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
TD,"MED PHARMAT",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
TD,"MED PHARMAT",,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
TD,"MED PHARMAT",,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
TD,"MED PHARMAT",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
TD,"MED PHARMAT",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
TD,"MED PHARMAT",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
TD,"MED PHARMAT",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
TD,"MED PHARMAT",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
TD,"MED PHARMAT",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
TD,"MED PHARMAT",,"THIOBACTIN 500MG TAB BL24 EX",671639,127
TD,"MED PHARMAT",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
TD,"MED PHARMAT",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
TD,"MED PHARMAT",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
TD,"MED PHARMAT",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
TD,"MED PHARMAT",,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
TD,"MED PHARMAT",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
TD,"MED PHARMAT",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
TD,"MED PHARMAT",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
TD,"MED PHARMAT",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
TD,"MED PHARMAT",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
TD,"MED PHARMAT",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
TD,"MED PHARMAT",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
TD,"MED PHARMAT",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
TD,"MED PHARMAT",,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
TD,"MED PHARMAT",,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
TD,"MED PHARMAT",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
TD,"MED PHARMAT",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
TD,"MED PHARMAT",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
TD,"MED PHARMAT",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
TD,"MED PHARMAT",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
TD,"MED PHARMAT",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
TD,"MED PHARMAT",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
TD,"MED PHARMAT",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
TD,"MED PHARMAT",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
TD,"MED PHARMAT",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
TD,"MED PHARMAT",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
TD,"MED PHARMAT",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
TD,"MED PHARMAT",,"FLAGYL 500MG TAB BL14 X EX",663985,155
TD,"MED PHARMAT",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
TD,"MED PHARMAT",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
TD,"MED PHARMAT",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
TD,"MED PHARMAT",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
TD,"MED PHARMAT",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
TD,"MED PHARMAT",,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
TD,"MED PHARMAT",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
TD,"MED PHARMAT",,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
TD,"MED PHARMAT",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
TD,"MED PHARMAT",,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
TD,"MED PHARMAT",,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
TD,"MED PHARMAT",,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
TD,"MED PHARMAT",,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
TD,"MED PHARMAT",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
TD,"MED PHARMAT",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
TD,"MED PHARMAT",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
TD,"MED PHARMAT",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
TD,"MED PHARMAT",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
TD,"MED PHARMAT",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
TD,"MED PHARMAT",,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
TD,"MED PHARMAT",,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
TD,"MED PHARMAT",,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
TD,"MED PHARMAT",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
TD,"MED PHARMAT",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
TD,"MED PHARMAT",,"LACTACYD 120ML LIQSO BT1 XD",671563,180
TD,"MED PHARMAT",,"LACTACYD 200ML LIQSO BT1 XD",671568,181
TD,"MED PHARMAT",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
TD,"MED PHARMAT",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
TD,"MED PHARMAT",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
TD,"MED PHARMAT",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
TD,"MED PHARMAT",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
TD,"MED PHARMAT",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
TD,"MED PHARMAT",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
TD,"MED PHARMAT",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
TD,"MED PHARMAT",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
TD,"MED PHARMAT",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
TD,"MED PHARMAT",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
TD,"MED PHARMAT",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
TD,"MED PHARMAT",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
TD,"MED PHARMAT",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
TD,"MED PHARMAT",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
TD,"MED PHARMAT",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
TD,"MED PHARMAT",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
TD,"MED PHARMAT",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
TD,"MED PHARMAT",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
TD,"MED PHARMAT",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
TD,"MED PHARMAT",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
TD,"MED PHARMAT",,"ARTANE 5MG TAB BL20 FR",665401,203
TD,"MED PHARMAT",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
TD,"MED PHARMAT",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
TD,"MED PHARMAT",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
TD,"MED PHARMAT",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
TD,"MED PHARMAT",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
TD,"MED PHARMAT",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
TD,"MED PHARMAT",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
TD,"MED PHARMAT",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
TD,"MED PHARMAT",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
TD,"MED PHARMAT",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
TD,"MED PHARMAT",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
TD,"MED PHARMAT",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
TD,"MED PHARMAT",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
TD,"MED PHARMAT",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
TD,"MED PHARMAT",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
TD,"MED PHARMAT",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
TD,"MED PHARMAT",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
TD,"MED PHARMAT",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
TD,"MED PHARMAT",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
TD,"MED PHARMAT",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
TD,"MED PHARMAT",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
TD,"MED PHARMAT",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
TD,"MED PHARMAT",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
TD,"MED PHARMAT",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
TD,"MED PHARMAT",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
TD,"MED PHARMAT",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
TD,"MED PHARMAT",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
TD,"MED PHARMAT",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
TD,"MED PHARMAT",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
TD,"MED PHARMAT",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
TD,"MED PHARMAT",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
TD,"MED PHARMAT",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
TD,"MED PHARMAT",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
TD,"MED PHARMAT",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
TD,"MED PHARMAT",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
TD,"MED PHARMAT",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
TD,"MED PHARMAT",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
TD,"MED PHARMAT",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
TD,"MED PHARMAT",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
TD,"MED PHARMAT",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
TD,"MED PHARMAT",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
TD,"MED PHARMAT",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
TD,"MED PHARMAT",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
TD,"MED PHARMAT",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
TD,"MED PHARMAT",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
TD,"MED PHARMAT",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
