distributor,distributor_product_name,sanofi_product_name,sanofi_product_id
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",188
"EL WATANIYA PHARMA SARL",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",189
"EL WATANIYA PHARMA SARL",,"STILNOX 10MG TABCO BL14 S4 M48 XD",190
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",191
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",192
"EL WATANIYA PHARMA SARL",,"AMEDIN 10MG TAB BL2X14 M36 MG",193
"EL WATANIYA PHARMA SARL",,"AMEDIN 5MG TAB BL2X14 M36 UG",194
"EL WATANIYA PHARMA SARL",,"AXACEF 250MG TABCO BL10 M36 MG",195
"EL WATANIYA PHARMA SARL",,"AXACEF 500MG TABCO BL10 M36 MG",196
"EL WATANIYA PHARMA SARL",,"DYMOL 50-500MG TABEC BL10 M36 MG",197
"EL WATANIYA PHARMA SARL",,"ZOXON 1G INJPO VL100 M36 MG",198
"EL WATANIYA PHARMA SARL",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",199
"EL WATANIYA PHARMA SARL",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",200
"EL WATANIYA PHARMA SARL",,"ELOXATINE 100MG/20ML INJ VL1 H FR",201
"EL WATANIYA PHARMA SARL",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",202
"EL WATANIYA PHARMA SARL",,"ARTANE 5MG TAB BL20 FR",203
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 1G TAB BL2X4 M24 XD",204
"EL WATANIYA PHARMA SARL",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",205
"EL WATANIYA PHARMA SARL",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",206
"EL WATANIYA PHARMA SARL",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",207
"EL WATANIYA PHARMA SARL",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",208
"EL WATANIYA PHARMA SARL",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",209
"EL WATANIYA PHARMA SARL",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",210
"EL WATANIYA PHARMA SARL",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",211
"EL WATANIYA PHARMA SARL",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",212
"EL WATANIYA PHARMA SARL",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",213
"EL WATANIYA PHARMA SARL",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",214
"EL WATANIYA PHARMA SARL",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",215
"EL WATANIYA PHARMA SARL",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",216
"EL WATANIYA PHARMA SARL",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",217
"EL WATANIYA PHARMA SARL",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",218
"EL WATANIYA PHARMA SARL",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",219
"EL WATANIYA PHARMA SARL",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",220
"EL WATANIYA PHARMA SARL",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",221
"EL WATANIYA PHARMA SARL",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",222
"EL WATANIYA PHARMA SARL",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",223
"EL WATANIYA PHARMA SARL",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",224
"EL WATANIYA PHARMA SARL",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",225
"EL WATANIYA PHARMA SARL",,"ZOXON 1G INJPO VL1+AM1 M36 KE",226
"EL WATANIYA PHARMA SARL",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",227
"EL WATANIYA PHARMA SARL",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",228
"EL WATANIYA PHARMA SARL",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",229
"EL WATANIYA PHARMA SARL",,"FLAGYL 500MG/+ LIQ BT1 ZA",230
"EL WATANIYA PHARMA SARL",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",231
"EL WATANIYA PHARMA SARL",,"BOX HISTIACIL NF 150ML JBE ADU",232
"EL WATANIYA PHARMA SARL",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",233
"EL WATANIYA PHARMA SARL",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",234
"EL WATANIYA PHARMA SARL",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",235
"EL WATANIYA PHARMA SARL",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",236
"EL WATANIYA PHARMA SARL",,"LASIX 20MG/2ML INJ AM5 XE",237
"EL WATANIYA PHARMA SARL",,"LASIX 40MG TAB BL2X10 M36 XE",238
"EL WATANIYA PHARMA SARL",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",239
"EL WATANIYA PHARMA SARL",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",240
"EL WATANIYA PHARMA SARL",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",241
"EL WATANIYA PHARMA SARL",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",242
"EL WATANIYA PHARMA SARL",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",243
"EL WATANIYA PHARMA SARL",,"MAALOX 84G/+ SUSP BT1 XE",244
"EL WATANIYA PHARMA SARL",,"AMARYL 1MG TAB BL3X10 M36 ZA",245
"EL WATANIYA PHARMA SARL",,"AMARYL 2MG TAB BL3X10 M36 ZA",246
"EL WATANIYA PHARMA SARL",,"AMARYL 4MG TAB BL3X10 M36 ZA",247
"EL WATANIYA PHARMA SARL",,"FLAGYL 400MG TAB BT100 M24 ZA",248
"EL WATANIYA PHARMA SARL",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",249
"EL WATANIYA PHARMA SARL",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",250
"EL WATANIYA PHARMA SARL",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",251
"EL WATANIYA PHARMA SARL",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",252
"EL WATANIYA PHARMA SARL",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",253
"EL WATANIYA PHARMA SARL",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",254
"EL WATANIYA PHARMA SARL",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",255
"EL WATANIYA PHARMA SARL",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",256
"EL WATANIYA PHARMA SARL",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",257
"EL WATANIYA PHARMA SARL",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",258
"EL WATANIYA PHARMA SARL",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",259
"EL WATANIYA PHARMA SARL",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",260
"EL WATANIYA PHARMA SARL",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",261
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 1G SUP BL2X4 FR",262
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 1G POWD SC8 NF FR",263
"EL WATANIYA PHARMA SARL",,"DOLIPRANE 500MG TAB BL2X8 XD",264
"EL WATANIYA PHARMA SARL",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",265
"EL WATANIYA PHARMA SARL",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",266
"EL WATANIYA PHARMA SARL",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",267
"EL WATANIYA PHARMA SARL",,"PROFEMIGR 150MG TAB BL10 M60 FR",268
"EL WATANIYA PHARMA SARL",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",269
"EL WATANIYA PHARMA SARL",,"SURMONTIL 25MG TAB BL5X10 M36 XD",270
"EL WATANIYA PHARMA SARL",,"TELFAST 180MG TABCO BL15 S4 M36 XE",271
"EL WATANIYA PHARMA SARL",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",272
"EL WATANIYA PHARMA SARL",,"ARTANE 2MG TAB BL2X25 FR",273
"EL WATANIYA PHARMA SARL",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",274
"LABOREX KENYA",,"AMAREL 1MG TAB BL2X15 M36 XE",1
"LABOREX KENYA",,"AMAREL 2MG TAB BL2X15 M36 XE",2
"LABOREX KENYA",,"AMAREL 3MG TAB BL2X15 M36 XE",3
"LABOREX KENYA",,"AMAREL 4MG TAB BL2X15 M36 XD",4
"LABOREX KENYA",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",5
"LABOREX KENYA",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",6
"LABOREX KENYA",,"AMITRON 3G/60ML POWD BT1 M36 EX",7
"LABOREX KENYA",,"AMITRON 500MG CAPEM BL12 M36 EX",8
"LABOREX KENYA",,"AMITRON 500MG CAPEM BL50X10 M36 EX",9
"LABOREX KENYA",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",10
"LABOREX KENYA",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",11
"LABOREX KENYA",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",12
"LABOREX KENYA",,"ASPEGIC 1G POWD SC20 SAF M30 XD",13
"LABOREX KENYA",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",14
"LABOREX KENYA",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",15
"LABOREX KENYA",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",16
"LABOREX KENYA",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",17
"LABOREX KENYA",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",18
"LABOREX KENYA",,"CLOMID 50MG TAB BL10 NDSI M36 XE",19
"LABOREX KENYA",,"CLOMID 50MG TAB BL5 NDSI M36 XE",20
"LABOREX KENYA",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",21
"LABOREX KENYA",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",22
"LABOREX KENYA",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",23
"LABOREX KENYA",,"CORDARONE 200MG TAB BL2X15 M24 XD",24
"LABOREX KENYA",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",25
"LABOREX KENYA",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",26
"LABOREX KENYA",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",27
"LABOREX KENYA",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",28
"LABOREX KENYA",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",29
"LABOREX KENYA",,"DAONIL 5MG TAB BL20 SWI M24 XE",30
"LABOREX KENYA",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",31
"LABOREX KENYA",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",32
"LABOREX KENYA",,"DEPAKINE 500MG TABEC TB40 M36 XD",33
"LABOREX KENYA",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",34
"LABOREX KENYA",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",35
"LABOREX KENYA",,"DITROPAN 5MG TAB BL2X30 M36 XD",36
"LABOREX KENYA",,"DOGMATIL 50MG CAP BL30 M36 XE",37
"LABOREX KENYA",,"DOLIPRANE 100MG POWD SC12 NDSI XD",38
"LABOREX KENYA",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",39
"LABOREX KENYA",,"DOLIPRANE 150MG POWD SC12 NDSI XD",40
"LABOREX KENYA",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",41
"LABOREX KENYA",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",42
"LABOREX KENYA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",43
"LABOREX KENYA",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",44
"LABOREX KENYA",,"DOLIPRANE 300MG POWD SC12 NDSI XD",45
"LABOREX KENYA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",46
"LABOREX KENYA",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",47
"LABOREX KENYA",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",48
"LABOREX KENYA",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",49
"LABOREX KENYA",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",50
"LABOREX KENYA",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",51
"LABOREX KENYA",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",52
"LABOREX KENYA",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",53
"LABOREX KENYA",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",54
"LABOREX KENYA",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",55
"LABOREX KENYA",,"EXACYL 500MG TAB BL20 S3 XE",56
"LABOREX KENYA",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",57
"LABOREX KENYA",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",58
"LABOREX KENYA",,"FLAGYL 500MG/+ INJ BG25 H FR",59
"LABOREX KENYA",,"FLAGYL 125MG/5ML SUSP BT1 XD",60
"LABOREX KENYA",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",61
"LABOREX KENYA",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",62
"LABOREX KENYA",,"FLEMING 1G-200MG INJPO VL5 M24 EX",63
"LABOREX KENYA",,"FLEMING 3G/+ POWD BT1 M24 EX",64
"LABOREX KENYA",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",65
"LABOREX KENYA",,"FLEMING 6G/+ POWD BT1 M24 EX",66
"LABOREX KENYA",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",67
"LABOREX KENYA",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",68
"LABOREX KENYA",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",69
"LABOREX KENYA",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",70
"LABOREX KENYA",,"LASILIX 20MG/2ML INJ AM1 XE",71
"LABOREX KENYA",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",72
"LABOREX KENYA",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",73
"LABOREX KENYA",,"LASILIX RETARD 60MG CAP TB30 M24 XE",74
"LABOREX KENYA",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",75
"LABOREX KENYA",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",76
"LABOREX KENYA",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",77
"LABOREX KENYA",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",78
"LABOREX KENYA",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",79
"LABOREX KENYA",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",80
"LABOREX KENYA",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",81
"LABOREX KENYA",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",82
"LABOREX KENYA",,"NORZOL 400-600MG TABCO BL10 M36 EX",83
"LABOREX KENYA",,"NO-SPA 40MG/2ML INJ AM25 XD",84
"LABOREX KENYA",,"NO-SPA 40MG/2ML INJ AM5 XD",85
"LABOREX KENYA",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",86
"LABOREX KENYA",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",87
"LABOREX KENYA",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",88
"LABOREX KENYA",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",89
"LABOREX KENYA",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",90
"LABOREX KENYA",,"NOVALGIN 50MG/100ML SYR BT1 EX",91
"LABOREX KENYA",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",92
"LABOREX KENYA",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",93
"LABOREX KENYA",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",94
"LABOREX KENYA",,"ORELOX 100MG TABCO BL10 SWI M36 XD",95
"LABOREX KENYA",,"ORELOX 200MG TABCO BL2X5 M36 XD",96
"LABOREX KENYA",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",97
"LABOREX KENYA",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",98
"LABOREX KENYA",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",99
"LABOREX KENYA",,"OROKEN 200MG TABCO BL8 S4 M24 XD",100
"LABOREX KENYA",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",101
"LABOREX KENYA",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",102
"LABOREX KENYA",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",103
"LABOREX KENYA",,"PROFENID 100MG INJPO VL50 H FR",104
"LABOREX KENYA",,"PROFENID 100MG TABCO BL3X10 XD",105
"LABOREX KENYA",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",106
"LABOREX KENYA",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",107
"LABOREX KENYA",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",108
"LABOREX KENYA",,"QUINIMAX 125MG TABCO BT18 M36 XE",109
"LABOREX KENYA",,"QUINIMAX 500MG TABCO BT9 M36 XE",110
"LABOREX KENYA",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",111
"LABOREX KENYA",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",112
"LABOREX KENYA",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",113
"LABOREX KENYA",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",114
"LABOREX KENYA",,"RISORDAN 20MG TABCO BL3X20 M36 FR",115
"LABOREX KENYA",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",116
"LABOREX KENYA",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",117
"LABOREX KENYA",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",118
"LABOREX KENYA",,"RULID 150MG TABCO BL10 SWI M36 XD",119
"LABOREX KENYA",,"STILNOX 10MG TABCO BL20 S4 M48 XD",120
"LABOREX KENYA",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",121
"LABOREX KENYA",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",122
"LABOREX KENYA",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",123
"LABOREX KENYA",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",124
"LABOREX KENYA",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",125
"LABOREX KENYA",,"THIOBACTIN 3G/60ML SUSP BT1 EX",126
"LABOREX KENYA",,"THIOBACTIN 500MG TAB BL24 EX",127
"LABOREX KENYA",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",128
"LABOREX KENYA",,"TRANXENE 10MG CAP BL3X10 M36 XE",129
"LABOREX KENYA",,"TRANXENE 5MG CAP BL3X10 M36 XE",130
"LABOREX KENYA",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",131
"LABOREX KENYA",,"TRIATEC 1.25MG TAB BL2X15 XD",132
"LABOREX KENYA",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",133
"LABOREX KENYA",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",134
"LABOREX KENYA",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",135
"LABOREX KENYA",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",136
"LABOREX KENYA",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",137
"LABOREX KENYA",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",138
"LABOREX KENYA",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",139
"LABOREX KENYA",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",140
"LABOREX KENYA",,"XATRAL 10MG TABCR BL30 S4 M36 XD",141
"LABOREX KENYA",,"ZEBEN 400MG TAB BL1 M48 EX",142
"LABOREX KENYA",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",143
"LABOREX KENYA",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",144
"LABOREX KENYA",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",145
"LABOREX KENYA",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",146
"LABOREX KENYA",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",147
"LABOREX KENYA",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",148
"LABOREX KENYA",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",149
"LABOREX KENYA",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",150
"LABOREX KENYA",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",151
"LABOREX KENYA",,"DOLIPRANETABS 1G TAB BL2X4 EX",152
"LABOREX KENYA",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",153
"LABOREX KENYA",,"FLAGYL 250MG TAB BL2X10 X EX",154
"LABOREX KENYA",,"FLAGYL 500MG TAB BL14 X EX",155
"LABOREX KENYA",,"GARDENAL 100MG TAB BL2X10 X EX",156
"LABOREX KENYA",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",157
"LABOREX KENYA",,"QUINIMAX 500MG/4ML INJ AM25 X EX",158
"LABOREX KENYA",,"QUINIMAX 250MG/2ML INJ AM25 X EX",159
"LABOREX KENYA",,"QUINIMAX 500MG/4ML INJ AM3 X EX",160
"LABOREX KENYA",,"PROFENID 150MG/+ SYR BT1 X EX",161
"LABOREX KENYA",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",162
"LABOREX KENYA",,"FLAGYL 500MG TABCO BL2X7 M36 XD",163
"LABOREX KENYA",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",164
"LABOREX KENYA",,"APROVASC 150-10MG TAB BL4X7 M36 XD",165
"LABOREX KENYA",,"APROVASC 150-5MG TAB BL4X7 M36 XD",166
"LABOREX KENYA",,"APROVASC 300-10MG TAB BL4X7 M36 XD",167
"LABOREX KENYA",,"APROVASC 300-5MG TAB BL4X7 M36 XD",168
"LABOREX KENYA",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",169
"LABOREX KENYA",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",170
"LABOREX KENYA",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",171
"LABOREX KENYA",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",172
"LABOREX KENYA",,"PLAVIX 75MG TABCO BL2X14 M36 XE",173
"LABOREX KENYA",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",174
"LABOREX KENYA",,"XATRAL 10MG TABCR BL30 M36 XD",175
"LABOREX KENYA",,"GARDENAL 50MG TAB BL3X10 X EX",176
"LABOREX KENYA",,"CORDARONE 200MG TAB BL2X15 M36 XD",177
"LABOREX KENYA",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",178
"LABOREX KENYA",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",179
"LABOREX KENYA",,"LACTACYD 120ML LIQSO BT1 XD",180
"LABOREX KENYA",,"LACTACYD 200ML LIQSO BT1 XD",181
"LABOREX KENYA",,"OMIZEC 20MG CAP BL4X7 H EX",182
"LABOREX KENYA",,"BIOFERON 200ML SYR BT1 M30 H EX",183
"LABOREX KENYA",,"IBEX 200MG+ CAP BL2X12 H EX",184
"LABOREX KENYA",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",185
"LABOREX KENYA",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",186
"LABOREX KENYA",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",187
"LABOREX KENYA",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",188
"LABOREX KENYA",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",189
"LABOREX KENYA",,"STILNOX 10MG TABCO BL14 S4 M48 XD",190
"LABOREX KENYA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",191
"LABOREX KENYA",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",192
"LABOREX KENYA",,"AMEDIN 10MG TAB BL2X14 M36 MG",193
"LABOREX KENYA",,"AMEDIN 5MG TAB BL2X14 M36 UG",194
"LABOREX KENYA",,"AXACEF 250MG TABCO BL10 M36 MG",195
"LABOREX KENYA",,"AXACEF 500MG TABCO BL10 M36 MG",196
"LABOREX KENYA",,"DYMOL 50-500MG TABEC BL10 M36 MG",197
"LABOREX KENYA",,"ZOXON 1G INJPO VL100 M36 MG",198
"LABOREX KENYA",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",199
"LABOREX KENYA",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",200
"LABOREX KENYA",,"ELOXATINE 100MG/20ML INJ VL1 H FR",201
"LABOREX KENYA",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",202
"LABOREX KENYA",,"ARTANE 5MG TAB BL20 FR",203
"LABOREX KENYA",,"DOLIPRANE 1G TAB BL2X4 M24 XD",204
"LABOREX KENYA",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",205
"LABOREX KENYA",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",206
"LABOREX KENYA",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",207
"LABOREX KENYA",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",208
"LABOREX KENYA",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",209
"LABOREX KENYA",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",210
"LABOREX KENYA",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",211
"LABOREX KENYA",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",212
"LABOREX KENYA",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",213
"LABOREX KENYA",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",214
"LABOREX KENYA",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",215
"LABOREX KENYA",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",216
"LABOREX KENYA",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",217
"LABOREX KENYA",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",218
"LABOREX KENYA",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",219
"LABOREX KENYA",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",220
"LABOREX KENYA",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",221
"LABOREX KENYA",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",222
"LABOREX KENYA",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",223
"LABOREX KENYA",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",224
