country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,,
NE,LABOREX,GARDENAL 100MG CP20,GARDENAL 100MG TAB BL2X10 X EX,663986,,
NE,LABOREX,GARDENAL 10MG CP80,GARDENAL 10MG TAB BL4X20 S3 M60 XE,665371,,
NE,LABOREX,HEPT-A-MYL 187.8MG CP BL2x10,HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE,638521,,
NE,LABOREX,HEXOMEDINE 0,,,,
NE,LABOREX,IBEX 200MG GEL BL 2x12,IBEX 200MG+ CAPEM BL2X12 M36 EX,476933,,
NE,LABOREX,IMOVANE 7.5MG CP20,IMOVANE 7.5MG TABCO BL20 SWI M36 XE,298685,,
NE,LABOREX,INSUMAN BASAL 1000IU INJ1,INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE,405018,,
NE,LABOREX,INSUMAN BASAL 100IU/ML3ML CRT5,INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE,405018,,
NE,LABOREX,INSUMAN COMB30 1000IU INJ1,INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE,405039,,
NE,LABOREX,INSUMAN COMB30 100IU 3ML CRT/5,INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE,415360,,
NE,LABOREX,INSUMAN RAPID 1000IU INJ1,INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE,405069,,
NE,LABOREX,INSUMAN RAPID100IU/ML 3ML CRT5,INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE,405069,,
NE,LABOREX,LACTACYD ABR 120ML,LACTACYD 120ML LIQSO BT1 XD,390465,,
NE,LABOREX,LACTACYD EMULSION LAV 200ML,LACTACYD 200ML LIQSO BT1 XD,671568,,
NE,LABOREX,LANTUS SOLOSTAR 100U/ML 3ML5ST,LANTUS 300IU/3ML INJ SOLO5 S3RM M36 XD,381782,,
NE,LABOREX,LARGACTIL 100MG CP30,LARGACTIL 100MG TABCO BL3X10 M36 XD,625681,,
NE,LABOREX,LASILIX  40MG CP30,LASILIX 40MG TAB BL3X10 SWI M36 XE,311168,,
NE,LABOREX,LASILIX 20MG/2ML INJ AMP/1,LASILIX 20MG/2ML INJ AM1 S3 M60 XE,277954,,
NE,LABOREX,LASILIX FAIBLE 20MG CP30,LASILIX FAIBLE 20MG TAB BL2X15 SWI XE,311166,,
NE,LABOREX,LASILIX RETARD 60MG TB 30GELU XE,LASILIX RETARD 60MG CAP TB30 M24 XE,293665,,
NE,LABOREX,LIPANOR 100 MG GEL BL3x10,LIPANOR 100MG CAP BL3X10 S4 M36 XD,667138,,
NE,LABOREX,LOVENOX 2000UI INJ SER/2,LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE,306216,,
NE,LABOREX,LOVENOX 4000UI INJ SER/2,LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE,306217,,
NE,LABOREX,LOVENOX 6000UI INJ SER/2,LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE,306218,,
NE,LABOREX,LOVENOX 8000UI INJ SER/2,LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE,306219,,
NE,LABOREX,MAALOX 15ML SACH/30 GOUT MENTH,MAALOX 600MG/+ SUSP SC30 S3 M36 XD,291024,,
NE,LABOREX,MAALOX 4.3ML SCH/20 GOUT CITRO,MAALOX 460MG/+ SUSP SC20 S3 M36 XE,292174,,
NE,LABOREX,MAALOX 400MG CP A CROQ40 MENTH,MAALOX 400-400MG TABCW BL4X10 S3 M60 XE,436433,,
NE,LABOREX,MAALOX SUSP BUV  FL250ML,MAALOX 8.75G/+ SUSP BT1 S3 M36 XE,239907,,
NE,LABOREX,MAALOX PLUS  SUSP 355ML GT CIT,MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD,250800,,
NE,LABOREX,MAALOX PLUS 200MG CP 40 CITRON,MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD,436418,,
NE,LABOREX,MAGNE B6  AMP BUV B10X10ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,MAGNE B6 CP BL5x10,MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE,214082,,
NE,LABOREX,MAXILASE 200UI/ML SP125ML,MAXILASE 25KIU/+ SYR BT1 SAF M18 XM,346666,,
NE,LABOREX,MAXILASE 3000 U.CEIP CP24,MAXILASE 3KIU TABSC BL2X12 S3 M24 XD,245296,,
NE,LABOREX,MEDVITE GOLD VITA CP BL3X10,MEDVITE GOLD VITA TABCO BL3X10 M36 EX,476941,,
NE,LABOREX,MITOSYL POM TUBE 65G,MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE,592684,,
NE,LABOREX,MITOSYL POM TUBE 150G,MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE,592685,,
NE,LABOREX,MUCOSOLVAN 30MG CP BL2X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,MUCOSOLVAN ENFT 30MG/5ML 100ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,NORZOL 400/600MG BL1x10CP,NORZOL 400-600MG TABCO BL10 M36 EX,476712,,
NE,LABOREX,NO - SPA 40MG BL2x10CP,NO-SPA 40MG TAB BL2X10 S3 M36 XD,287550,,
NE,LABOREX,NO - SPA 40MG CP BL10x10,NO-SPA 40MG TAB BL10X10 S3 M36 XD,287552,,
NE,LABOREX,NO - SPA FORTE 80MG BL2x10CP,NO-SPA 80MG TAB BL2X10 S3 M36 XD,287553,,
NE,LABOREX,NO-SPA 40MG/2ML INJ AMP/25,NO-SPA 40MG/2ML INJ AM25 XD,289137,,
NE,LABOREX,NO-SPA 40MG/2ML INJ AMP/5,NO-SPA 40MG/2ML INJ AM5 XD,289138,,
NE,LABOREX,NOVALGIN 2.5G/5ML INJ AMP/5,NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE,592705,,
NE,LABOREX,NOVALGIN 500MG BL2x10CP,NOVALGIN 500MG TABCO BL2X10 M36 XD,609071,,
NE,LABOREX,NOVALGINE SIROP FL 100ML,NOVALGIN 50MG/100ML SYR BT1 EX,671597,,
NE,LABOREX,NOZINAN 100MG CP PELL B20,NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD,264980,,
NE,LABOREX,NOZINAN 25MG CP B/20,NOZINAN 25MG TABCO BL2X10 S3 M61 XD,311122,,
NE,LABOREX,OFLOCET 200MG 10CP,OFLOCET 200MG TABCO BL10 SWI M60 XE,305928,,
NE,LABOREX,OFLOCET 200MG/40ML INJ FL1,OFLOCET 200MG/40ML INFLS BT1 M36 H XE,296505,,
NE,LABOREX,OFLOCET GTTES AUR. 20 UNIDOSES,OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD,662889,,
NE,LABOREX,OMIZEC 20MG GEL BL4x7,OMIZEC 20MG CAPEM BL4X7 M36 EX,476518,,
NE,LABOREX,OMIZEC 40MG INJ PDR VL10,OMIZEC 40MG INJPO VL10 M36 MG,476630,,
NE,LABOREX,ORELOX 100MG 10CP,ORELOX 100MG TABCO BL10 SWI M36 XD,298689,,
NE,LABOREX,ORELOX 200MG 10CP,ORELOX 200MG TABCO BL2X5 M36 XD,374872,,
NE,LABOREX,ORELOX 40MG/5ML GRAN SUSP100ML,ORELOX 40MG/5ML GRAN BT1 SWI M24 XD,298691,,
NE,LABOREX,ORELOX 40MG/5ML GRAN. SUSP50ML,ORELOX 400MG/50ML GRAN BT1 SWI M24 XE,298693,,
NE,LABOREX,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041,,
NE,LABOREX,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039,,
NE,LABOREX,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040,,
NE,LABOREX,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714,,
NE,LABOREX,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428,,
NE,LABOREX,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014,,
NE,LABOREX,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608,,
NE,LABOREX,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438,,
NE,LABOREX,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552,,
NE,LABOREX,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136,,
NE,LABOREX,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950,,
NE,LABOREX,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992,,
NE,LABOREX,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269,,
NE,LABOREX,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439,,
NE,LABOREX,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716,,
NE,LABOREX,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696,,
NE,LABOREX,QUINIMAX 250MG/2ML INJ AMP/3,QUINIMAX 250MG/2ML INJ AM25 X EX,663995,,
NE,LABOREX,QUINIMAX 250MG/2ML INJ AMP/25,QUINIMAX 250MG/2ML INJ AM25 X EX,663995,,
NE,LABOREX,QUINIMAX 500MG/4ML INJ AMP/3,QUINIMAX 500MG/4ML INJ AM3 X EX,663998,,
NE,LABOREX,QUINIMAX 500MG/4ML INJ AMP/25,QUINIMAX 500MG/4ML INJ AM25 X EX,663996,,
NE,LABOREX,QUINIMAX 125MG CP18,QUINIMAX 125MG TABCO BT18 M36 XE,187750,,
NE,LABOREX,QUINIMAX 500MG CP9,QUINIMAX 500MG TABCO BT9 M36 XE,187747,,
NE,LABOREX,RHINACARE ADULT 100ML SPRAY NA,RHINACARE EAU PHYSIO 100ML NASSP BT1 XD,441208,,
NE,LABOREX,RHINACARE EAU PHYSIO 5ML X 20D,RHINACARE EAU PHYSIO 5ML LIQ UNIX20 XD,443299,,
NE,LABOREX,RHINATHIOL2% ENFT SP FL/125ML,RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM,479387,,
NE,LABOREX,RHINATHIOL AD 5% SP FL/125ML,RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE,479530,,
NE,LABOREX,RHINATHIOL PROMETH SP/125ML,RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD,323473,,
NE,LABOREX,RHINATHIOL 5% AD SS SP 200ML,RHINATHIOL 10G/200ML SOL BT1 M24 XM,477825,,
NE,LABOREX,RHINATHIOL AD 5%  SP FL/300ML,RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM,323470,,
NE,LABOREX,RISORDAN 20MG 60CP,RISORDAN 20MG TABCO BL3X20 M36 FR,355560,,
NE,LABOREX,RISORDAN 10MG 50 AMP,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,RODOGYL 750000IU CP BL2x10,RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD,408003,,
NE,LABOREX,ROVAMYCINE 1,,,,
NE,LABOREX,ROVAMYCINE 3MUI  CP10,ROVAMYCINE 3MIU TABCO BL10 M24 XD,624774,,
NE,LABOREX,RULID 150MG AD CP10,RULID 150MG TABCO BL10 SWI M36 XD,298698,,
NE,LABOREX,SECTRAL 200MG TABCO BL3X10 S3 XE,SECTRAL 200MG TABCO BL3X10 S3 XE,361913,,
NE,LABOREX,SECTRAL 400MG TABCO BL3X10 EX,SECTRAL 400MG TABCO BL3X10 EX,223595,,
NE,LABOREX,SOLUPRED 20MG CP EFF B20,SOLUPRED 20MG TAB BT20 SWI M36 XD,298706,,
NE,LABOREX,SOLUPRED 5MG CP EFF 30,SOLUPRED 5MG TAB BT30 SWI M60 XD,298707,,
NE,LABOREX,STILNOX 10MG CP BL2x10,STILNOX 10MG TABCO BL20 S3 M48 XE,213848,,
NE,LABOREX,SURGAM 100MG CP30,SURGAM 100MG TAB BL2X15 SWI M24 XE,298709,,
NE,LABOREX,SURGAM 200MG CP20,SURGAM 200MG TAB BL2X10 SWI M36 XE,298711,,
NE,LABOREX,SURMONTIL 25MG CP50,SURMONTIL 25MG TAB BL5X10 M36 XD,592231,,
NE,LABOREX,TARGOCID 200MG/3ML INJ/1,TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE,263980,,
NE,LABOREX,TAVANIC 500MG  INJ FL100ML,TAVANIC 500MG/+ INFLS VL1 M36 H FR,39171,,
NE,LABOREX,TAVANIC 500MG CP5,TAVANIC 500MG TABCO BL5 SWI M60 XE,310637,,
NE,LABOREX,TAXOTERE 20MG/1ML INJ FL1,TAXOTERE 20MG/1ML INJ VL1 M24 XE,413689,,
NE,LABOREX,TAXOTERE 80MG INJ FL1,TAXOTERE 80MG/4ML INJ VL1 M24 XD,414074,,
NE,LABOREX,TELFAST 180MG CP15,TELFAST 180MG TABCO BL15 S4 M36 XE,655846,,
NE,LABOREX,THIOBACTIN 250MG/5ML SUS F60ML,THIOBACTIN 3G/60ML SUSP BT1 EX,671637,,
NE,LABOREX,THIOBACTIN 250 16CP,THIOBACTIN 3G/60ML SUSP BT1 EX,671637,,
NE,LABOREX,THIOBACTIN 500MG CP24,THIOBACTIN 500MG TAB BL24 EX,671639,,
NE,LABOREX,TIAPRIDAL 100MG 20CP,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,TILDIEM 60MG CP30,TILDIEM 60MG TAB BL2X15 S3 M36 XD,242086,,
NE,LABOREX,TOPLEXIL SIROP FL150ML,TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE,269069,,
NE,LABOREX,TRANXENE 10MG GEL BL3x10,TRANXENE 10MG CAP BL3X10 M36 XE,489540,,
NE,LABOREX,TRANXENE 5MG GEL BL3x10,TRANXENE 5MG CAP BL3X10 M36 XE,489541,,
NE,LABOREX,TRIATEC 1.25MG CP30,TRIATEC 1.25MG TAB BL3X10 FR,516143,,
NE,LABOREX,TRIATEC 2.5MG CP30,TRIATEC 2.5MG TAB BL2X15 FR,592980,,
NE,LABOREX,TRIATEC 5MG CP30,TRIATEC 5MG TAB BL2X15 FR,592989,,
NE,LABOREX,TRIATEC 10MG CP30,TRIATEC 10MG TAB BL2X15 FR,592979,,
NE,LABOREX,TRITAZIDE 5-12.5MG CP28,TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD,282348,,
NE,LABOREX,TRITAZIDE 10-12.5MG CP28,TRITAZIDE 10-12.5MG TAB BL2X14 S3 M36 XD,282345,,
NE,LABOREX,TRITAZIDE 5-25MG CP28,TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE,209742,,
NE,LABOREX,TRITAZIDE 10-25MG CP28,TRITAZIDE 10-25MG TAB BL2X14 S3 M36 XD,282319,,
NE,LABOREX,ULCAR 1G  SUSP BUV SACH/30,ULCAR 1G/5ML SUSP SC30 S3 M48 XD,168279,,
NE,LABOREX,XATRAL 2,,,,
NE,LABOREX,XATRAL LP 10MG CP30,XATRAL 10MG TABCR BL30 M36 XD,545747,,
NE,LABOREX,XATRAL LP 5MG CP56,XATRAL 5MG TABCR BL4X14 S3 M36 XD,223652,,
NE,LABOREX,ZEBEN 100MG/5ML SUSP FL/20ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,ZEBEN 400MG CP1,ZEBEN 400MG TAB BL1 M48 EX,476947,,
NE,LABOREX,ZEBEN 400MG/20ML SUSP,ZEBEN 400MG/20ML SUSP BT1 M36 EX,476960,,
NE,LABOREX,ZEBEN 400MG CP B/100,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,ZOXON 1000MG PDR INJ B/100,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,DICOFEN 50MG CP B/100,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,ESLOTIN SUSP BUV FL/120ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,HEPT-A-MYL GTE 20 ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,MEDVITE VITA SIROP,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,PARACETAMOL 500MG 1000TAB  EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,PARACETAMOL 500MG 20TAB EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,TRIMOPRIM 480MG CP B/100           ,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,LASIX 20MG INJ 5AMP 2ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,BIOZOLE 125MG/5ML SUSP BUV FL/1ML,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,TERPINE CODEINE 100-10MG 20 CP SN,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,LABOREX,PALUJECT 400MG 72 AMP EX,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,ALLSTAR PEN1,ALLSTAR MEDSUP MEDSU PEN1 MAU XE,516219,,
NE,SAPHAR,AMAREL 1 MG 30CP,AMAREL 1MG TAB BL2X15 M36 XE,268012,,
NE,SAPHAR,AMAREL 2MG 30CP,AMAREL 2MG TAB BL2X15 M36 XE,268013,,
NE,SAPHAR,AMAREL 3 MG 30CP,AMAREL 3MG TAB BL2X15 M36 XE,268014,,
NE,SAPHAR,AMAREL 4 MG 30CP,AMAREL 4MG TAB BL2X15 M36 XD,268015,,
NE,SAPHAR,AMARYL M 2MG/500MG CP30,AMARYL MIR 2-500MG TABCO BL3X10 XE,307013,,
NE,SAPHAR,AMARYL M SR 2MG/500MG 30CP,AMARYL MSR 2-500MG TABCO BL3X10 M24 XE,321233,,
NE,SAPHAR,AMEDIN 10MG TAB 2x14CP,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,AMITRON 250MG/5ML PDR SUSP60ML,AMITRON 3G/60ML POWD BT1 M36 EX,475982,,
NE,SAPHAR,AMITRON 500MG GEL12,AMITRON 500MG CAPEM BL12 M36 EX,475871,,
NE,SAPHAR,AMITRON 500MG GEL50x10,AMITRON 500MG CAPEM BL50X10 M36 EX,475875,,
NE,SAPHAR,APIDRA SOLOSTAR 300IU STYL/5,LANTUS 300IU/3ML INJ SOLO5 M36 XD,684820,,
NE,SAPHAR,APROVASC 150-10MG BL4X7CP,APROVASC 150-10MG TAB BL4X7 M36 XD,539185,,
NE,SAPHAR,APROVASC 150-5MG BL4X7CP,APROVASC 150-5MG TAB BL4X7 M36 XD,539183,,
NE,SAPHAR,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
NE,SAPHAR,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
NE,SAPHAR,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
NE,SAPHAR,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
NE,SAPHAR,CO-APROVEL 150/12,,,,
NE,SAPHAR,CO-APROVEL 300/12,,,,
NE,SAPHAR,ARTANE 2MG CP50,ARTANE 2MG TAB BL2X25 FR,663419,,
NE,SAPHAR,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
NE,SAPHAR,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
NE,SAPHAR,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
NE,SAPHAR,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
NE,SAPHAR,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
NE,SAPHAR,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
NE,SAPHAR,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
NE,SAPHAR,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
NE,SAPHAR,BISOLVON 8MG CP20,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
NE,SAPHAR,BRUMED 200MG CP BL10x10,BRUMED 200MG TABSC BL10X10 M24 EX,476938,,
NE,SAPHAR,BRUMED 2G/100ML SP,BRUMED 2G/100ML SYR BT1 M36 EX,476959,,
NE,SAPHAR,BRUMED 400MG CP BL10x10,BRUMED 400MG TABSC BL10X10 M36 EX,476936,,
NE,SAPHAR,BUSCOPAN  20MG 1ML AMP B5,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,BUSCOPAN 10MG CP BL5X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,BUSCOPAN PLUS 10-500MG CP BL50,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,CLOMID 50MG CP10,CLOMID 50MG TAB BL10 NDSI M36 XE,551042,,
NE,SAPHAR,CLOMID 50MG CP5,CLOMID 50MG TAB BL5 NDSI M36 XE,551043,,
NE,SAPHAR,COLTRAMYL 4MG CP12,COLTRAMYL 4MG TAB BL12 PAP M36 EX,668290,,
NE,SAPHAR,CORDARONE 200MG CP30,CORDARONE 200MG TAB BL2X15 M36 XD,554510,,
NE,SAPHAR,CORTANCYL 20MG CP20,CORTANCYL 20MG TAB BL2X10 SWI M36 XE,323487,,
NE,SAPHAR,CORTANCYL 5MG CP30,CORTANCYL 5MG TAB BL30 SWI M36 XE,298682,,
NE,SAPHAR,CORVASAL 2MG CP30,CORVASAL 2MG TAB BL2X15 S3 M36 XD,320343,,
NE,SAPHAR,CORVASAL 4MG CP30,CORVASAL 4MG TAB BL2X15 S3 M24 XD,320344,,
NE,SAPHAR,DAONIL 5MG CP100,DAONIL 5MG TAB BL10X10 SWI M24 XE,305481,,
NE,SAPHAR,DAONIL 5MG CP20,DAONIL 5MG TAB BL20 SWI M24 XE,305479,,
NE,SAPHAR,HEMI-DAONIL 2.5MG CP60,HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE,285368,,
NE,SAPHAR,DEPAKINE 200MG CP40,DEPAKINE 200MG TABEC TB40 ICRA M36 X1,624625,,
NE,SAPHAR,DEPAKINE 500MG CP B40,DEPAKINE 500MG TABEC TB40 M36 XD,630763,,
NE,SAPHAR,DEPAKINE 200MG/ML SOL BUV40ML,DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD,625767,,
NE,SAPHAR,DEPAKINE 57.64MG/ML SP150ML,DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD,625765,,
NE,SAPHAR,DEPAKINE CHRONO 500MG CP30,DEPAK CHRO500 333-145MG TABCR TB30 XD,630791,,
NE,SAPHAR,DETURGYLONE  SPRAY NAS 10ML,DETURGYLONE 17.8MG/+ NASSP IN1 S4 M36 XE,487907,,
NE,SAPHAR,DITROPAN 5MG CP60,DITROPAN 5MG TAB BL2X30 M36 XD,240939,,
NE,SAPHAR,DOGMATIL 200MG 12CPR,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,DOGMATIL 50MG GEL30,DOGMATIL 50MG CAP BL30 M36 XE,611732,,
NE,SAPHAR,CODOLIPRANE 400-20MG CP BL2x8,CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD,628074,,
NE,SAPHAR,DOLIPRANE 500MG CP16,DOLIPRANETABS 500MG TAB BL2X8 X EX,663983,,
NE,SAPHAR,DOLIPRANE 1000MG  CP BL2x4,DOLIPRANETABS 1G TAB BL2X4 EX,663982,,
NE,SAPHAR,DOLIPRANE 1000MG AD SUPP B/8,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,DOLIPRANE 500MG CP EFF 2T8,DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD,624479,,
NE,SAPHAR,DOLIPRANE 1000MG CP EFF TB8,DOLIPRANE 1G TABEF TB8 NDSI M36 XD,624480,,
NE,SAPHAR,DOLIPRANE 100MG SACH/12,DOLIPRANE 100MG POWD SC12 NDSI XD,627331,,
NE,SAPHAR,DOLIPRANE 150MG SACH/12,DOLIPRANE 150MG POWD SC12 NDSI XD,627332,,
NE,SAPHAR,DOLIPRANE 200MG SACH/12,DOLIPRANE 200MG POWD SC12 NDSI XD,627314,,
NE,SAPHAR,DOLIPRANE 300MG SACH/12,DOLIPRANE 300MG POWD SC12 NDSI XD,626997,,
NE,SAPHAR,DOLIPRANE 500MG SACH/12,DOLIPRANE 500MG POWD SC12 NDSI M24 XD,627330,,
NE,SAPHAR,DOLIPRANE 1000MG SACH/8,DOLIPRANE 100MG POWD SC12 NDSI XD,627331,,
NE,SAPHAR,DOLIPRANE 100MG SUPPO/10,DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD,627329,,
NE,SAPHAR,DOLIPRANE 150MG SUPPO/10,DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD,627328,,
NE,SAPHAR,DOLIPRANE 200MG SUPPO/10,DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD,627327,,
NE,SAPHAR,DOLIPRANE 300MG SUPPO/10,DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD,627326,,
NE,SAPHAR,DOLIPRANE 2.4%  SP60ML,DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX,663981,,
NE,SAPHAR,DOLIPRANE 2.4%  SP90ML,DOLIPRANE 2.16G/90ML SYR BT1 X EX,663988,,
NE,SAPHAR,DOLIPRANE VITC 500/150  EFFB16,DOLIPRANE VIT C 500-150MG TABEF TB16 XD,626630,,
NE,SAPHAR,DOLIPREX 500/250/30MG SACH8,DOLIPREX 500MG+ POWD SC8 EX,324267,,
NE,SAPHAR,DOLIRHUME 500/30MG CP BL2x8,DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD,627160,,
NE,SAPHAR,DULCOLAX 5MG CP BL3X10,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,DYMOL 50-500MG CP10,DYMOL 50-500MG TABEC BL10 M36 MG,476664,,
NE,SAPHAR,ENTEROGERMINA 2M5ML SUSP BU/10,ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD,528888,,
NE,SAPHAR,ERCEFURYL 200MG GEL BL2x14,ERCEFURYL 200MG CAP BL2X14 SAF M60 XE,592593,,
NE,SAPHAR,ERCEFURYL 4% FL90ML,ERCEFURYL 3.6G/90ML SOL BT1 S2 EX,671538,,
NE,SAPHAR,ESSENTIALE 300MG GEL50,AMEDIN 10MG TAB BL2X14 M36 MG,475652,,
NE,SAPHAR,EXACYL 1G/10ML  AMP BUV 10MLX5,EXACYL 1G/10ML SOL AM5 S3 M60 XE,224938,,
NE,SAPHAR,EXACYL 500MG CP20,EXACYL 500MG TAB BL20 S3 XE,541078,,
NE,SAPHAR,FLAGENTYL 500MG CP4,FLAGENTYL 500MG TABCO BL4 XE,664047,,
NE,SAPHAR,FLAGYL 0,,,,
