country,product_gmid,unified_price,resale_price,tender_price,supply_price,Product Promotion
UG,241634,34.3,34.11, -     ,32.4045,Yes
UG,289137,4.49,4.5, -     ,4.275,Yes
UG,289138,1.02,1.1, -     ,1.045,Yes
UG,287552,4.76,5.2, -     ,4.94,Yes
UG,287550,1.25,1.4, -     ,1.33,Yes
UG,287553,2.46,2.7, -     ,2.565,Yes
UG,298689,6.18,6.84, -     ,6.498,Yes
UG,374872,7.1,7.79, -     ,7.4005,Yes
UG,298691,7.4,9.89, -     ,9.3955,Yes
UG,298693,4.41,6.63, -     ,6.2985,Yes
UG,477825,2.31,2.7, -     ,2.565,Yes
UG,479530,1.63,1.8, -     ,1.71,Yes
UG,545747,18.42,22.73, -     ,21.5935,Yes
UG,479387,1.44,1.6, -     ,1.52,Yes
UG,643216,25.37,26.94, -     ,25.593,Yes
UG,641849,6.16,6.74, -     ,6.403,Yes
UG,436418,1.81,3.8, -     ,3.61,Yes
UG,645820,3.45,4, -     ,3.8,Yes
UG,645818,6.1,7.05, -     ,6.6975,Yes
UG,645819,10.97,12.73, -     ,12.0935,Yes
UG,615902,35.47,36.68, -     ,34.846,Yes
UG,413689,45.8,31.57, -     ,29.9915,Yes
UG,414074,106.4,57.77, -     ,54.8815,Yes
ZM,307013,5.22,6.2, -     ,5.89,N
ZM,306220,4.72,4.86, -     ,4.617,N
ZM,306222,7.96,10.1, -     ,9.595,N
ZM,306225,11.2,12.6, -     ,11.97,N
ZM,306226,16.3,17.6, -     ,16.72,N
ZM,67294,1.05,1.57, -     ,1.4915,N
ZM,645820,3.45,5.09, -     ,4.8355,N
ZM,645818,6.1,9.17, -     ,8.7115,N
ZM,645819,10.97,16.48, -     ,15.656,N
ZW,306220,4.72,5.17, -     ,4.9115,N
ZW,664051,2.37,2, -     ,1.9,N
ZW,624775,3.52,3.78, -     ,3.591,N
ZW,624774,3.48,4.7, -     ,4.465,N
ZW,306222,7.96,10.1, -     ,9.595,N
ZW,306225,11.2,12.6, -     ,11.97,N
ZW,306226,16.3,18.5, -     ,17.575,N
ZW,413689,45.8,31.57, -     ,29.9915,N
ZW,414074,106.4,73.5, -     ,69.825,N
ZW,506739,2.71,4.9, -     ,4.655,N
ZW,645820,3.45,3.82, -     ,3.629,N
ZW,645818,6.1,6.76, -     ,6.422,N
ZW,645819,10.97,12.15, -     ,11.5425,N
ET,196680,12.75,10.36, -     ,9.842,Yes
ET,261604,3.16,4.74, -     ,4.503,Yes
ET,261605,5.23,7.05, -     ,6.6975,Yes
ET,261610,9.72,11.89, -     ,11.2955,Yes
ET,196681,13.52,13.89, -     ,13.1955,Yes
ET,306222,7.96,11.26, -     ,10.697,Yes
ET,306225,11.2,15.26, -     ,14.497,Yes
ET,306226,16.3,22.42, -     ,21.299,Yes
ET,551042,5.46,7.26, -     ,6.897,Yes
ET,247831,12.88,12.84, -     ,12.198,Yes
ET,247832,14.05,16.35, -     ,15.5325,Yes
ET,305481,5.86,7.58, -     ,7.201,Yes
ET,502299,8.65,11.68, -     ,11.096,Yes
ET,405018,3.03,5.09, -     ,4.8355,Yes
ET,405039,3.06,5.38, -     ,5.111,Yes
ET,415360,8.2,15.58, -     ,14.801,Yes
ET,405069,3.08,5.08, -     ,4.826,Yes
ET,615902,35.47,42.07, -     ,39.9665,Yes
ET,380554,35.47,42.07, -     ,39.9665,Yes
ET,505579,3.12,3.37, -     ,3.2015,Yes
ET,287552,4.76,7.1, -     ,6.745,Yes
ET,298689,6.18,9.37, -     ,8.9015,Yes
ET,222428,16.83,21.27, -     ,20.2065,Yes
ET,479387,1.44,2.4, -     ,2.28,Yes
ET,479530,1.63,2.7, -     ,2.5651,Yes
ET,413689,45.8,73.63, -     ,69.9485,Yes
ET,415325,310.03,399.56, -     ,379.582,Yes
ET,633072,18.42,31.89, -     ,30.2955,Yes
ET,545747,18.42,31.89, -     ,30.2955,Yes
ET,643216,25.37,37.78, -     ,35.891,Yes
ET,641849,6.16,9.26, -     ,8.797,Yes
ET,287550,1.25,1.52, -     ,1.444,Yes
AO,191391,7.01,6.2933, -     ,5.9936,P
AO,158893,16.15,14.4987, -     ,13.8083,P
AO,159086,24.24,21.7615, -     ,20.7252,P
AO,293791,27.51,21.953, -     ,20.9076,P
AO,191379,10.05,9.0224, -     ,8.5928,P
AO,190104,1.13,1.0145, -     ,0.9662,N
AO,190107,2.94,2.6394, -     ,2.5137,N
AO,190106,2.13,1.7556, -     ,1.672,N
AO,515284,7.06,6.7003, -     ,6.3812,N
AO,316433,5.31,4.7671, -     ,4.5401,P
AO,250545,7.47,6.7062, -     ,6.3869,P
AO,592475,3.19,3.182, -     ,3.0305,N
AO,332328,7.65,7.2293, -     ,6.885,N
AO,592504,141.44,133.6608, -     ,127.296,N
AO,227380,3.4,3.0524, -     ,2.907,N
AO,511293,5.4,4.8479, -     ,4.617,P
AO,510643,8.98,8.0618, -     ,7.6779,P
AO,188840,3.4,3.0524, -     ,2.907,P
AO,188841,3.5,3.1421, -     ,2.9925,P
AO,272453,8.22,5.4663, -     ,5.206,N
AO,519330,14.23,12.775, -     ,12.1667,N
AO,192775,3.4,3.2297, -     ,3.0759,N
AO,592560,3.56,3.196, -     ,3.0438,N
AO,278343,1.61,1.4454, -     ,1.3766,N
AO,29585,21.06,17.8563, -     ,17.006,P
AO,389144,22.33,18.9331, -     ,18.0315,P
AO,29649,21.07,17.8647, -     ,17.014,P
AO,389146,22.33,18.9331, -     ,18.0315,P
AO,29612,20.37,17.2712, -     ,16.4488,P
AO,389142,20.37,17.2712, -     ,16.4488,P
AO,298191,28,25.137, -     ,23.94,P
AO,58604,41.99,37.6966, -     ,35.9015,P
AO,272773,41.99,37.6966, -     ,35.9015,P
AO,592632,1.33,1.1941, -     ,1.1372,N
AO,600314,1.68,1.5082, -     ,1.4364,N
AO,600315,3.4,3.0524, -     ,2.907,N
AO,329051,2.98,2.6753, -     ,2.5479,N
AO,328228,12.96,11.6348, -     ,11.0808,P
AO,611636,32.88,29.518, -     ,28.1124,P
AO,296329,39.14,39.0422, -     ,37.183,P
AO,296331,47.42,47.3015, -     ,45.049,P
AO,328151,3.4,3.0524, -     ,2.907,P
AO,611613,7.93,7.1192, -     ,6.7802,P
AO,328213,6.1,5.4763, -     ,5.2155,P
AO,611618,15.56,13.969, -     ,13.3038,P
AO,328216,7.78,6.9845, -     ,6.6519,P
AO,611633,21.43,19.2388, -     ,18.3227,P
AO,328226,10.36,9.3007, -     ,8.8578,P
AO,611635,27.07,24.3021, -     ,23.1449,P
AO,436427,4.03,2.5536, -     ,2.432,N
AO,192768,3.79,3.0973, -     ,2.9498,N
AO,335666,7.9,6.4549, -     ,6.1475,N
AO,480578,5.73,3.6628, -     ,3.4884,N
AO,511532,4.93,3.8942, -     ,3.7088,N
AO,190071,5.18,3.8942, -     ,3.7088,N
AO,411383,4.94,3.4713, -     ,3.306,N
AO,196179,4.95,3.3402, -     ,3.1811,N
AO,192637,4.67,3.2259, -     ,3.0723,N
AO,192636,4.67,3.2259, -     ,3.0723,N
AO,569252,5,3.8955, -     ,3.71,N
AO,188850,1.68,1.1172, -     ,1.064,N
AO,592735,10.77,9.6688, -     ,9.2084,P
AO,421873,26.23,23.548, -     ,22.4267,N
AO,592778,1.31,1.302, -     ,1.24,N
AO,592782,1.47,1.3197, -     ,1.2569,N
AO,592781,3.4,3.0524, -     ,2.907,N
AO,316979,5.52,3.6708, -     ,3.496,N
AO,544575,5.06,4.5426, -     ,4.3263,N
AO,592806,3.29,2.9537, -     ,2.813,N
AO,544576,5.03,4.5157, -     ,4.3007,N
AO,425957,135.33,121.4926, -     ,115.7072,N
AO,195146,15.33,13.7626, -     ,13.1072,N
AO,323076,5.66,3.8863, -     ,3.7012,N
AO,14820,2.43,1.9391, -     ,1.8468,N
AO,529654,15.26,12.1775, -     ,11.5976,N
AO,14901,3.2,3.1954, -     ,3.0432,N
AO,13196,25.46,22.8567, -     ,21.7683,N
AO,480201,3.74,2.8267, -     ,2.6921,N
AO,537710,3.4,3.5091, -     ,3.342,N
AO,365768,3.13,2.81, -     ,2.6762,N
AO,365770,2.46,2.2085, -     ,2.1033,N
AO,539414,4.78,3.9142, -     ,3.7278,N
AO,192750,4.57,7.0823, -     ,6.745,N
ST,191391,7.01,6.2933, -     ,5.9936,N
ST,158893,16.15,14.4987, -     ,13.8083,N
ST,159086,24.24,21.7615, -     ,20.7252,N
ST,293791,27.51,21.953, -     ,20.9076,N
ST,191379,10.05,9.0224, -     ,8.5928,N
ST,190104,1.13,1.0145, -     ,0.9662,N
ST,190107,2.94,2.6394, -     ,2.5137,N
ST,190106,2.13,1.7556, -     ,1.672,N
ST,515284,7.06,6.7003, -     ,6.3812,N
ST,316433,5.31,4.7671, -     ,4.5401,N
ST,250545,7.47,6.7062, -     ,6.3869,N
ST,592475,3.19,3.182, -     ,3.0305,N
ST,332328,7.65,7.2293, -     ,6.885,N
ST,592504,141.44,133.6608, -     ,127.296,N
ST,227380,3.4,3.0524, -     ,2.907,N
ST,511293,5.4,4.8479, -     ,4.617,N
ST,510643,8.98,8.0618, -     ,7.6779,N
ST,188840,3.4,3.0524, -     ,2.907,N
ST,188841,3.5,3.1421, -     ,2.9925,N
ST,272453,8.22,5.4663, -     ,5.206,N
ST,519330,14.23,12.775, -     ,12.1667,N
ST,192775,3.4,3.2297, -     ,3.0759,N
ST,592560,3.56,3.196, -     ,3.0438,N
ST,278343,1.61,1.4454, -     ,1.3766,N
ST,29585,21.06,17.8563, -     ,17.006,N
ST,389144,22.33,18.9331, -     ,18.0315,N
ST,29649,21.07,17.8647, -     ,17.014,N
ST,389146,22.33,18.9331, -     ,18.0315,N
ST,29612,20.37,17.2712, -     ,16.4488,N
ST,389142,20.37,17.2712, -     ,16.4488,N
ST,298191,28,25.137, -     ,23.94,N
ST,58604,41.99,37.6966, -     ,35.9015,N
ST,272773,41.99,37.6966, -     ,35.9015,N
ST,592632,1.33,1.1941, -     ,1.1372,N
ST,600314,1.68,1.5082, -     ,1.4364,N
ST,600315,3.4,3.0524, -     ,2.907,N
ST,329051,2.98,2.6753, -     ,2.5479,N
ST,328228,12.96,11.6348, -     ,11.0808,N
ST,611636,32.88,29.518, -     ,28.1124,N
ST,296329,39.14,39.0422, -     ,37.183,N
ST,296331,47.42,47.3015, -     ,45.049,N
ST,328151,3.4,3.0524, -     ,2.907,N
ST,611613,7.93,7.1192, -     ,6.7802,N
ST,328213,6.1,5.4763, -     ,5.2155,N
ST,611618,15.56,13.969, -     ,13.3038,N
ST,328216,7.78,6.9845, -     ,6.6519,N
ST,611633,21.43,19.2388, -     ,18.3227,N
ST,328226,10.36,9.3007, -     ,8.8578,N
ST,611635,27.07,24.3021, -     ,23.1449,N
ST,436427,4.03,2.5536, -     ,2.432,N
ST,192768,3.79,3.0973, -     ,2.9498,N
ST,335666,7.9,6.4549, -     ,6.1475,N
ST,480578,5.73,3.6628, -     ,3.4884,N
ST,511532,4.93,3.8942, -     ,3.7088,N
ST,190071,5.18,3.8942, -     ,3.7088,N
ST,411383,4.94,3.4713, -     ,3.306,N
ST,196179,4.95,3.3402, -     ,3.1811,N
ST,192637,4.67,3.2259, -     ,3.0723,N
ST,192636,4.67,3.2259, -     ,3.0723,N
ST,569252,5,3.8955, -     ,3.71,N
ST,188850,1.68,1.1172, -     ,1.064,N
ST,592735,10.77,9.6688, -     ,9.2084,N
ST,421873,26.23,23.548, -     ,22.4267,N
ST,592778,1.31,1.302, -     ,1.24,N
ST,592782,1.47,1.3197, -     ,1.2569,N
ST,592781,3.4,3.0524, -     ,2.907,N
ST,316979,5.52,3.6708, -     ,3.496,N
ST,544575,5.06,4.5426, -     ,4.3263,N
ST,592806,3.29,2.9537, -     ,2.813,N
ST,544576,5.03,4.5157, -     ,4.3007,N
ST,425957,135.33,121.4926, -     ,115.7072,N
ST,195146,15.33,13.7626, -     ,13.1072,N
ST,323076,5.66,3.8863, -     ,3.7012,N
ST,14820,2.43,1.9391, -     ,1.8468,N
ST,529654,15.26,12.1775, -     ,11.5976,N
ST,14901,3.2,3.1954, -     ,3.0432,N
ST,13196,25.46,22.8567, -     ,21.7683,N
ST,480201,3.74,2.8267, -     ,2.6921,N
ST,537710,3.4,3.5091, -     ,3.342,N
ST,365768,3.13,2.81, -     ,2.6762,N
ST,365770,2.46,2.2085, -     ,2.1033,N
ST,539414,4.78,3.9142, -     ,3.7278,N
ST,192750,4.57,7.0823, -     ,6.745,N
CV,191391,7.01,7.626, -     ,7.2629,N
CV,158893,16.15,14.4987, -     ,13.8083,N
CV,159086,24.24,21.7615, -     ,20.7252,N
CV,293791,27.51,21.953, -     ,20.9076,N
CV,191379,10.05,10.9484, -     ,10.427,N
CV,190104,1.13,1.0145, -     ,0.9662,N
CV,190107,2.94,2.6394, -     ,2.5137,N
CV,190106,2.13,1.7556, -     ,1.672,N
CV,515284,7.06,6.7003, -     ,6.3812,N
CV,316433,5.31,4.7671, -     ,4.5401,N
CV,250545,7.47,6.7062, -     ,6.3869,N
CV,592475,3.19,3.182, -     ,3.0305,N
CV,332328,7.65,7.2293, -     ,6.885,N
CV,592504,141.44,133.6608, -     ,127.296,N
CV,227380,3.4,3.0524, -     ,2.907,N
CV,511293,5.4,4.8479, -     ,4.617,N
CV,510643,8.98,8.0618, -     ,7.6779,N
CV,188840,3.4,3.0524, -     ,2.907,N
CV,188841,3.5,3.1421, -     ,2.9925,N
CV,272453,8.22,5.4663, -     ,5.206,N
CV,519330,14.23,12.775, -     ,12.1667,N
CV,192775,3.4,3.2297, -     ,3.0759,N
CV,592560,3.56,3.196, -     ,3.0438,N
CV,278343,1.61,1.4454, -     ,1.3766,N
CV,29585,21.06,20.9198, -     ,19.9236,N
CV,389144,22.33,21.1914, -     ,20.1823,N
CV,29649,21.07,17.8647, -     ,17.014,N
CV,389146,22.33,18.9331, -     ,18.0315,N
CV,29612,20.37,17.2712, -     ,16.4488,N
CV,389142,20.37,17.2712, -     ,16.4488,N
CV,298191,28,25.137, -     ,23.94,N
CV,58604,41.99,37.6966, -     ,35.9015,N
CV,272773,41.99,45.2888, -     ,43.1322,N
CV,592632,1.33,1.1941, -     ,1.1372,N
CV,600314,1.68,1.5082, -     ,1.4364,N
CV,600315,3.4,3.0524, -     ,2.907,N
CV,329051,2.98,2.8312, -     ,2.6964,N
CV,328228,12.96,11.6348, -     ,11.0808,N
CV,611636,32.88,29.518, -     ,28.1124,N
CV,296329,39.14,39.0422, -     ,37.183,N
CV,296331,47.42,47.3015, -     ,45.049,N
CV,328151,3.4,3.0524, -     ,2.907,N
CV,611613,7.93,7.1192, -     ,6.7802,N
CV,328213,6.1,5.4763, -     ,5.2155,N
CV,611618,15.56,13.969, -     ,13.3038,N
CV,328216,7.78,6.9845, -     ,6.6519,N
CV,611633,21.43,19.2388, -     ,18.3227,N
CV,328226,10.36,9.3007, -     ,8.8578,N
CV,611635,27.07,24.3021, -     ,23.1449,N
CV,436427,4.03,2.6967, -     ,2.5683,N
CV,192768,3.79,3.0973, -     ,2.9498,N
CV,335666,7.9,6.4549, -     ,6.1475,N
CV,480578,5.73,3.6628, -     ,3.4884,N
CV,511532,4.93,3.8942, -     ,3.7088,N
CV,190071,5.18,3.8942, -     ,3.7088,N
CV,411383,4.94,3.4713, -     ,3.306,N
CV,196179,4.95,3.3402, -     ,3.1811,N
CV,192637,4.67,3.2259, -     ,3.0723,N
CV,192636,4.67,3.2259, -     ,3.0723,N
CV,569252,5,3.8955, -     ,3.71,N
CV,188850,1.68,1.1172, -     ,1.064,N
CV,592735,10.77,9.6688, -     ,9.2084,N
CV,421873,26.23,23.548, -     ,22.4267,N
CV,592778,1.31,1.302, -     ,1.24,N
CV,592782,1.47,1.3197, -     ,1.2569,N
CV,592781,3.4,3.0524, -     ,2.907,N
CV,316979,5.52,3.6708, -     ,3.496,N
CV,544575,5.06,4.5426, -     ,4.3263,N
CV,592806,3.29,2.6801, -     ,2.5525,N
CV,544576,5.03,4.5157, -     ,4.3007,N
CV,425957,135.33,121.4926, -     ,115.7072,N
CV,195146,15.33,13.7626, -     ,13.1072,N
CV,323076,5.66,3.8863, -     ,3.7012,N
CV,14820,2.43,1.9391, -     ,1.8468,N
CV,529654,15.26,14.4908, -     ,13.8008,N
CV,14901,3.2,3.1954, -     ,3.0432,N
CV,13196,25.46,22.8567, -     ,21.7683,N
CV,480201,3.74,2.8267, -     ,2.6921,N
CV,537710,3.4,3.5091, -     ,3.342,N
CV,365768,3.13,2.81, -     ,2.6762,N
CV,365770,2.46,2.2085, -     ,2.1033,N
CV,539414,4.78,3.7925, -     ,3.6119,N
CV,192750,4.57,7.0823, -     ,6.745,N
GW,191391,7.01,6.2932, -     ,5.9936,N
GW,158893,16.15,14.4987, -     ,13.8083,N
GW,159086,24.24,21.7615, -     ,20.7252,N
GW,293791,27.51,21.953, -     ,20.9076,N
GW,191379,10.05,9.0224, -     ,8.5928,N
GW,190104,1.13,1.0145, -     ,0.9662,N
GW,190107,2.94,2.6394, -     ,2.5137,N
GW,190106,2.13,1.7556, -     ,1.672,N
GW,515284,7.06,6.7003, -     ,6.3812,N
GW,316433,5.31,4.7671, -     ,4.5401,N
GW,250545,7.47,6.7062, -     ,6.3869,N
GW,592475,3.19,3.182, -     ,3.0305,N
GW,332328,7.65,7.2293, -     ,6.885,N
GW,592504,141.44,133.6608, -     ,127.296,N
GW,227380,3.4,3.0524, -     ,2.907,N
GW,511293,5.4,4.8479, -     ,4.617,N
GW,510643,8.98,8.0618, -     ,7.6779,N
GW,188840,3.4,3.0524, -     ,2.907,N
GW,188841,3.5,3.1421, -     ,2.9925,N
GW,272453,8.22,5.4663, -     ,5.206,N
GW,519330,14.23,12.775, -     ,12.1667,N
GW,192775,3.4,3.2297, -     ,3.0759,N
GW,592560,3.56,3.196, -     ,3.0438,N
GW,278343,1.61,1.4454, -     ,1.3766,N
GW,29585,21.06,17.8563, -     ,17.006,N
GW,389144,22.33,18.9331, -     ,18.0315,N
GW,29649,21.07,17.8647, -     ,17.014,N
GW,389146,22.33,18.9331, -     ,18.0315,N
GW,29612,20.37,17.2712, -     ,16.4488,N
GW,389142,20.37,17.2712, -     ,16.4488,N
GW,298191,28,25.137, -     ,23.94,N
GW,58604,41.99,37.6966, -     ,35.9015,N
GW,272773,41.99,37.6966, -     ,35.9015,N
GW,592632,1.33,1.1941, -     ,1.1372,N
GW,600314,1.68,1.5082, -     ,1.4364,N
GW,600315,3.4,3.0524, -     ,2.907,N
GW,329051,2.98,2.6753, -     ,2.5479,N
GW,328228,12.96,11.6348, -     ,11.0808,N
GW,611636,32.88,29.518, -     ,28.1124,N
GW,296329,39.14,39.0422, -     ,37.183,N
GW,296331,47.42,47.3015, -     ,45.049,N
GW,328151,3.4,3.0524, -     ,2.907,N
GW,611613,7.93,7.1192, -     ,6.7802,N
GW,328213,6.1,5.4763, -     ,5.2155,N
GW,611618,15.56,13.969, -     ,13.3038,N
GW,328216,7.78,6.9845, -     ,6.6519,N
GW,611633,21.43,19.2388, -     ,18.3227,N
GW,328226,10.36,9.3007, -     ,8.8578,N
GW,611635,27.07,24.3021, -     ,23.1449,N
GW,436427,4.03,2.5536, -     ,2.432,N
GW,192768,3.79,3.0973, -     ,2.9498,N
GW,335666,7.9,6.4549, -     ,6.1475,N
GW,480578,5.73,3.6628, -     ,3.4884,N
GW,511532,4.93,3.8942, -     ,3.7088,N
GW,190071,5.18,3.8942, -     ,3.7088,N
GW,411383,4.94,3.4713, -     ,3.306,N
GW,196179,4.95,3.3402, -     ,3.1811,N
GW,192637,4.67,3.2259, -     ,3.0723,N
GW,192636,4.67,3.2259, -     ,3.0723,N
GW,569252,5,3.8955, -     ,3.71,N
GW,188850,1.68,1.1172, -     ,1.064,N
GW,592735,10.77,9.6688, -     ,9.2084,N
GW,421873,26.23,23.548, -     ,22.4267,N
GW,592778,1.31,1.302, -     ,1.24,N
GW,592782,1.47,1.3197, -     ,1.2569,N
GW,592781,3.4,3.0524, -     ,2.907,N
GW,316979,5.52,3.6708, -     ,3.496,N
GW,544575,5.06,4.5426, -     ,4.3263,N
GW,592806,3.29,2.9537, -     ,2.813,N
GW,544576,5.03,4.5157, -     ,4.3007,N
GW,425957,135.33,121.4926, -     ,115.7072,N
GW,195146,15.33,13.7626, -     ,13.1072,N
GW,323076,5.66,3.8863, -     ,3.7012,N
GW,14820,2.43,1.9391, -     ,1.8468,N
GW,529654,15.26,12.1775, -     ,11.5976,N
GW,14901,3.2,3.1954, -     ,3.0432,N
GW,13196,25.46,22.8567, -     ,21.7683,N
GW,480201,3.74,2.8267, -     ,2.6921,N
GW,537710,3.4,3.5091, -     ,3.342,N
GW,365768,3.13,2.81, -     ,2.6762,N
GW,365770,2.46,2.2085, -     ,2.1033,N
GW,539414,4.78,3.9142, -     ,3.7278,N
GW,192750,4.57,7.0823, -     ,6.745,N
MZ,191391,7.01,6.2932, -     ,5.9936,N
MZ,158893,16.15, -     , -     ,,N
MZ,159086,24.24, -     , -     ,,N
MZ,293791,27.51, -     , -     ,,N
MZ,191379,10.05,9.0224, -     ,8.5928,N
MZ,190104,1.13,1.0145, -     ,0.9662,N
MZ,190107,2.94,2.6394, -     ,2.5137,N
MZ,190106,2.13,1.7556, -     ,1.672,N
MZ,515284,7.06, -     , -     ,,N
MZ,316433,5.31,4.7671, -     ,4.5401,N
MZ,250545,7.47,6.7062, -     ,6.3869,N
MZ,592475,3.19, -     , -     ,,N
MZ,332328,7.65, -     , -     ,,N
MZ,592504,141.44, -     , -     ,,N
MZ,227380,3.4,3.0524, -     ,2.907,N
MZ,511293,5.4,4.8479, -     ,4.617,N
MZ,510643,8.98,8.0618, -     ,7.6779,N
MZ,188840,3.4, -     , -     ,,N
MZ,188841,3.5,3.1421, -     ,2.9925,N
MZ,272453,8.22, -     , -     ,,N
MZ,519330,14.23, -     , -     ,,N
MZ,192775,3.4, -     , -     ,,N
MZ,592560,3.56, -     , -     ,,N
MZ,278343,1.61, -     , -     ,,N
MZ,29585,21.06, -     , -     ,,N
MZ,389144,22.33, -     , -     ,,N
MZ,29649,21.07, -     , -     ,,N
MZ,389146,22.33, -     , -     ,,N
MZ,29612,20.37, -     , -     ,,N
MZ,389142,20.37, -     , -     ,,N
MZ,298191,28,25.137, -     ,23.94,N
MZ,58604,41.99, -     , -     ,,N
MZ,272773,41.99,37.6966, -     ,35.9015,N
MZ,592632,1.33, -     , -     ,,N
MZ,600314,1.68, -     , -     ,,N
MZ,600315,3.4, -     , -     ,,N
MZ,329051,2.98, -     , -     ,,N
MZ,328228,12.96, -     , -     ,,N
MZ,611636,32.88, -     , -     ,,N
MZ,296329,39.14, -     , -     ,,N
MZ,296331,47.42, -     , -     ,,N
MZ,328151,3.4, -     , -     ,,N
MZ,611613,7.93, -     , -     ,,N
MZ,328213,6.1,5.4763, -     ,5.2155,N
MZ,611618,15.56,13.969, -     ,13.3038,N
MZ,328216,7.78, -     , -     ,,N
MZ,611633,21.43, -     , -     ,,N
MZ,328226,10.36, -     , -     ,,N
MZ,611635,27.07, -     , -     ,,N
MZ,436427,4.03,2.5536, -     ,2.432,N
MZ,192768,3.79, -     , -     ,,N
MZ,335666,7.9, -     , -     ,,N
MZ,480578,5.73, -     , -     ,,N
MZ,511532,4.93, -     , -     ,,N
MZ,190071,5.18, -     , -     ,,N
MZ,411383,4.94, -     , -     ,,N
MZ,196179,4.95, -     , -     ,,N
MZ,192637,4.67, -     , -     ,,N
MZ,192636,4.67, -     , -     ,,N
MZ,569252,5, -     , -     ,,N
MZ,188850,1.68, -     , -     ,,N
MZ,592735,10.77,9.6688, -     ,9.2084,N
MZ,421873,26.23, -     , -     ,,N
MZ,592778,1.31, -     , -     ,,N
MZ,592782,1.47, -     , -     ,,N
MZ,592781,3.4, -     , -     ,,N
MZ,316979,5.52, -     , -     ,,N
MZ,544575,5.06, -     , -     ,,N
MZ,592806,3.29, -     , -     ,,N
MZ,544576,5.03, -     , -     ,,N
MZ,425957,135.33, -     , -     ,,N
MZ,195146,15.33, -     , -     ,,N
MZ,323076,5.66,3.8863, -     ,3.7012,N
MZ,14820,2.43, -     , -     ,,N
MZ,529654,15.26, -     , -     ,,N
MZ,14901,3.2, -     , -     ,,N
MZ,13196,25.46, -     , -     ,,N
MZ,480201,3.74, -     , -     ,,N
MZ,537710,3.4, -     , -     ,,N
MZ,365768,3.13, -     , -     ,,N
MZ,365770,2.46, -     , -     ,,N
MZ,539414,4.78, -     , -     ,,N
MZ,192750,4.57, -     , -     ,,N
